	Unnamed: 0	Link	Text	Title	Terms	Topics
20	20	http://www.slate.com/articles/news_and_politics/politics/2012/10/campaign_2012_will_obama_win_ohio_thanks_to_bush_v_gore.html	"One part of the story of the 2012 voting wars is well known: Republican legislatures have passed a series of laws making it at least modestly harder for people to vote. These GOP-inspired rules have included limits on early voting, stricter rules for voter registration, and new voter ID laws to stamp out unproven allegations of voter fraud. Less well-known is that courts have reined in some of these excesses, including a decision to block Texas's stringent voter ID law, an injunction putting Pennsylvania's voter ID law on hold for this election, and a settlement  blocking the worst of Florida's voter registration hurdles. The judicial record has been decidedly mixed. The Pennsylvania law will likely be approved by the 2014 elections, courts have allowed Republican secretaries of state to pursue purges of noncitizens from voting rolls despite ample evidence that the lists erroneously included many eligible voters, and federal courts recently refused to roll back Texas' tough new voter registration rules. But the fight over Ohio's election laws tells a different story. The Buckeye State has seen a rather remarkable string of wins for voting rights supporters. Federal courts have ordered the expansion of early voting and saved the votes of potentially thousands of voters who would have been disenfranchised because of poll worker errors, such as sending a voter to the wrong table to vote because the worker cannot tell an odd from an even number. Even more remarkably, the decisions from Democratic and Republican judges alike have relied on a very broad reading of Bush v. Gore, the Supreme Court case that ended the 2000 Florida recount in favor of George W. Bush. In fact, if President Obama narrowly ekes out a win in Ohio, he might have the conservative Supreme Court justices from 2000--Chief Justice Rehnquist, and Justices Scalia and Thomas--to thank for the victory. In Bush v. Gore, the Supreme Court stopped the recount of votes ordered by the Florida Supreme Court. Rehnquist, Scalia, and Thomas, the most conservative justices on the court, argued that the recount violated Article II of the U.S. Constitution, which gives state legislatures the power to set the rules for choosing presidential electors. These justices said Florida's recount violated Article II because it was done under standards set by the state's judiciary, not its legislature. Justices O'Connor and Kennedy did not buy the Article II argument. They rested their rationale for ending the recount on the Constitution's Equal Protection Clause, claiming that the changing and haphazard recount standards were arbitrary and ""valu[ed] one person's vote over that of another."" The court pointed to all kinds of problems and inconsistencies with the way various state counting boards were handling ""punch card ballots,"" which were run through computer counting machines that scanned where ""chads"" had been forced out. Rehnquist, Scalia, and Thomas signed on to this opinion too--otherwise there would not have been a majority endorsing any single reason for stopping the recount. It is this majority-supported Equal Protection holding that is now helping Obama in the home stretch of the 2012 race. For years, voting rights advocates have tried to make lemonade from lemons, arguing that the Equal Protection holding of Bush v. Gore should apply more broadly to require equality and uniformity in conducting elections. Until recently, these attempts have mostly met with failure, with courts reading the case's holding narrowly. Some argued that at most the opinion would apply to require uniform rules for conducting election recounts. So poorly had Bush v. Gore fared in the lower courts--the Supreme Court has never cited it for any purpose since it was decided--that I declared Bush v. Gore's untimely death in 2007. But in the last few years the opinion has been resurrected by the United States Court of Appeals for the 6th Circuit, the federal appellate court that includes Ohio.  In one recent case, a federal judge required Ohio to restore the last weekend of early voting, relying in part on Bush v. Gore's equal protection principles. The judge suggested that once Ohio had added the early voting days, it couldn't take them away, or at least couldn't take them away from everyone except military voters. The 6th Circuit appeals court agreed. One of the appellate judges went so far as to say that the reason Ohio could not take the early voting days away is because the state had a bad history of long lines at the polls in 2004, and the early voting in 2008 seemed to clear up this problem. That was an incredibly broad extension of equal protection principles, well beyond even generous readings of the Bush v. Gore precedent. Election law scholar Ned Foley, writing before the trial court's decision in the case, explained how under existing precedent the state should have won this case. Courts had long allowed states to draw distinctions among classes of voters with different burdens, and let states change rules like early voting hours for any legitimate reason. After Ohio surprisingly lost, the Supreme Court refused to intervene, perhaps believing the stakes were not high enough to get involved. Bush v. Gore also played an important role in the case in which the 6th Circuit held that the state of Ohio must count provisional ballots cast in the right polling location but the wrong ""precinct"" (which could be simply another table in the same gymnasium) because of poll-worker error. A panel of Republican judges unanimously declared, ""The State would disqualify thousands of right place/wrong-precinct provisional ballots, where the voter's only mistake was relying on the poll-worker's precinct guidance. That path unjustifiably burdens these voters' fundamental right to vote."" The result and broad equal protection ruling was a pleasant surprise. The state of Ohio has not yet decided whether it will take this case to the Supreme Court, but it has just decided to appeal a new follow-up ruling from the trial court in this case holding that even ballots cast because of poll-worker error in the wrong polling location (as opposed to merely the wrong precinct within a location) also must be counted.  If the election goes into overtime, I expect the state will continue to fight this ruling.  Provisional ballots won't even be counted until Nov.17, leaving plenty of time for litigation--and potentially the entire country hearing about the intricacies of Ohio election law as we await the winner of the presidential election. But in the meantime, these two rulings in Ohio could help give Obama the edge.  What the Republican legislatures have taken away, the federal courts, including some Republican judges, have restored, relying in part on the arguments conservative justices endorsed in Bush v. Gore."	Will Bush v. Gore Save Barack Obama?	['Obama', 'Kennedy']	[]
21	21	http://www.slate.com/articles/news_and_politics/politics/2012/10/gdp_growth_helps_obama_make_his_case_day_11_obama_s_ray_of_hope.html	Every day until the election, Slate will offer up one reason to be optimistic for your candidate. 11 days to go: Today's Good News for Obama: The Commerce Department released new figures on U.S. GDP growth on Friday, and they're surprisingly positive: The American economy grew at a 2 percent rate in the third quarter, 0.2 percent higher than expected. Although that growth might not put a huge dent in unemployment, it confirms the country's slow but steady recovery from the Great Recession and gives Obama one more nice number to bandy about on the campaign trail. Even better, consumer spending is on the rise, suggesting that Americans are increasingly confident about the state of the economy. Democrats have already highlighted the GDP growth as proof that Obama's economic policies are working, and they may well help restore voters' confidence in the president during the final days of the election. See Barack Obama's earlier rays of hope. See Mitt Romney's earlier rays of hope.	Why Today Was a Good Day for Barack Obama	['Obama']	[]
22	22	http://www.slate.com/articles/news_and_politics/politics/2012/10/richard_mourdock_rape_scandal_spot_the_difference_between_the_christian.html	"This week, Indiana Senate candidate Richard Mourdock became the latest in a string of Republicans to say really, really stupid things about women while campaigning for office in 2012. In a debate with Democratic opponent Joe Donnelly, Mourdock sought to explain his abortion stance by saying that ""even when life begins in that horrible situation of rape, that is something that God intended to happen."" Prior to that, Pennsylvania Senate candidate Tom Smith compared rape to having a baby out of wedlock, saying if you ""put yourself in a father's situation"" it's a similar kind of thing. And we all remember Missouri Senate candidate Todd Akin telling an interviewer ""if it's a legitimate rape, the female body has ways to try to shut that whole thing down."" What do all these men have in common aside from the fact that they are GOP standard-bearers for the U.S. Senate? To one degree or another, they are Christian fundamentalists. The sheer number of these types of quotes that we've seen in 2012 got us wondering: Who says more antiquated things about women and families, Christian fundamentalists or Islamic fundamentalists? Here are nine stupid, backward, and often misogynistic quotes from nine different Islamic fundamentalist and Christian social conservative leaders. See if you can spot which one is which."	QUIZ: Who Said It, a Christian Social Conservative or an Islamic Fundamentalist Leader?	[]	['god', 'abortion']
23	23	http://www.slate.com/articles/news_and_politics/politics/2012/10/obama_still_winning_nevada_day_12_obama_s_ray_of_hope.html	Every day until the election, Slate will offer up one reason to be optimistic for your candidate. 12 days to go: Today's Good News for Obama: While other polls are fluctuating, Obama is still maintaining a steady lead in Nevada. Yesterday's PPP poll showed Obama leading Romney 51-47--exactly the same as the PPP poll two weeks earlier. In fact, since the debates, Obama's approval rating has only increased, from 49 percent to 52 percent. Now even a top adviser to Nevada governor Republican Brian Sandoval predicts that Romney will lose the state by 1-3 points. Without Nevada in the Republican column, the road to 270 electoral votes narrows for Romney. See Mitt Romney's earlier rays of hope. See Barack Obama's earlier rays of hope.	Why Today Was a Good Day for Barack Obama	['Sandoval', 'Romney', 'Obama']	[]
24	24	http://www.slate.com/articles/news_and_politics/politics/2012/10/battleground_states_the_obama_and_romney_campaigns_must_choose_wisely_where.html	"As the presidential election heads into its final days, the most important decision strategists in both campaigns are making is where to send the candidate. There is no more precious resource: Every visit initiates a multilevel strategy to capture votes, voter information, and volunteers who can be squeezed for one more hour of effort. In this final stretch, the size of crowds at rallies can reach into the tens of thousands. The candidate's pitch is more urgent: What voters choose to do with their ballots will change the course of the nation. But beneath that vast sweeping feeling of history is an intense and focused game of gathering and sifting. To most of us, the attendees at a rally look like an undifferentiated blanket of people, but to those working the political ground game, it is a pixelated assortment of uncollected cellphone numbers, hands to work the phone banks, and sturdy legs to walk neighborhoods. In states with early voting, the people a candidate draws to a rally are fresh meat to be cajoled onto a bus and taken to a polling place. ""How about we get in our car, vote early, and bank our votes,"" said Sen. Rob Portman Thursday morning in Cincinnati, ""so that on Election Day we can make sure other people get out and vote."" In this process, the candidate is the flypaper. Before Barack Obama or Mitt Romney visit a town, their campaigns email supporters and targeted undecided voters. At a minimum, their teams will obtain a piece of private information, perhaps a cellphone number, that can be used to encourage someone to vote. Even better is if they can score a commitment from someone to vote early.  Best of all is if they can obtain a promise from that voter to volunteer for the campaign, thereby adding another foot soldier to the cause. The ticket to see the candidate is the bait. Voters can get them at the local campaign office. Once inside, a volunteer takes down as much information as possible and tries to secure those commitments for future volunteering. Campaigns are consumed with the idea that individual voters are motivated by community contact. Neighbor-to-neighbor appeals work the best. A campaign outpost in the neighborhood is effective because a voter is handed a ticket by someone who looks like them or shares their experiences. That is why the number of offices in a state can matter. (In Ohio, the Obama team has more than 120; Romney has about 40.) They expand a campaign's ability to make neighborhood connections. Every ticket has a code. When you show up and get your ticket scanned, the campaign knows it. Staffers with iPads will stop you to ask for more information like that all important cellphone number. (In the campaign vernacular, the voter is being ""caged"" for information.) If they don't convince you to get on the bus or drive to the early voting location after the rally, the campaign will contact you in the next several days. You're likely to get a phone call from someone who attended the rally and voted, asking you to do the same. When you are trying to gather every possible vote, it is more effective to begin the conversation with I see that we were both at the rally together than with the generic I'm calling in support of candidate X. But most rallies now are filled with the faithful who are already likely to vote. They represent a different opportunity. They can be used to make voter phone calls and contacts that are crucial in motivating all kinds of voters, though the biggest prize these days are ""low propensity voters."" These are people who have intersected with politics at some point and in some way--signing up on that web site or giving that small donation is  how they got on one of the party lists--but who aren't regular participants. These are the voters who take the most work to get to the polls, either because they are lazy, only mildly interested, or because they have complex allegiances. Maybe this resident of Canton voted for Ohio Gov. John Kasich but against his collective bargaining legislation. Both parties want that guy. Republicans know he's open to their team; Democrats know that he cares about unions. The Obama and Romney campaigns understand that if they are simply using the early voting period as a time to bank the votes of people who would otherwise have waited in line on Election Day then they are doing it wrong. The team that wins will be the one that grows the size of their vote. For Democrats, this is even more crucial. Polls show the president is doing better with registered voters than with likely voters. Obama needs to erase the distinction, or at least shrink it. At the Obama rally in Dayton on Tuesday, buses were lined up to take voters to local polling places as soon as the president left the stage. Romney aides kept a careful watch on the polling places in the area to see if there was a noticeable increase in activity. (They naturally say there wasn't as much as they would have expected; the Obama team claims the early voting in that area has far outstripped the totals from 2008.) If the Romney team did detect a lot of activity after the rally, they could redirect their efforts. They'd make more phone calls into those neighborhoods and surrounding suburbs, they'd send volunteers to knock on more doors, or they'd send a surrogate. If it were serious, they might mark the area with a big red X for a future visit from the candidate himself. How closely are the campaigns watching these early vote totals? The Romney campaign saw an uptick in votes in Belmont, an Ohio Democratic stronghold,  and worried party loyalists were rallying around Obama. They launched an investigation. Using the list the Ohio secretary of state releases each day of early voters, they called some of those who had voted and polled them. It turns out, according to a Republican source, that those voters were coming out to vote against the president and his coal policies. Finally, when the candidate comes to town it offers an opportunity to broadcast a message to undecided voters who might never attend a rally. ""Until he's commander in chief, he's persuader in chief,"" said one of Romney's top Ohio lieutenants about the candidate's visit to the state. Romney's job is to drive a message in local media that gets through to undecided voters. It is calibrated by looking at the state's most recent polling numbers so that the message can be aimed at white women or Hispanic voters. ""He needs to sound like their neighbor, too,"" says one local Obama staffer of the targeted messages fed to the president. ""That's what builds up trust."" It's also a chance to push for votes, as Romney did in Cincinnati on Thursday. ""I need you to find someone else who might be willing to vote for the other side,"" he said. ""Go out there and find some people, bring them to the polls. For someone who doesn't have a ride, get them to the polls."" As the days dwindle, the campaigns will be forced to make brutal decisions about where they should deploy their candidate. What states are in the greatest need of a visit? Based on last-minute polling data, which portions of a state are more important than others?  Could a presidential visit in some cases actually distract the army of volunteers from their last weekend duties of going door-to-door by pulling them to the rally and away from the neighborhoods? Soon some states will start to feel orphaned. Each campaign has enough money to keep buying television ads until the final day. The real test will be deciding whether the candidate comes to town."	Where a Candidate Spends His Time May Be All That Matters Now	['Portman', 'Obama', 'Kasich', 'Romney', 'Dayton']	[]
25	25	http://www.slate.com/articles/news_and_politics/politics/2012/10/how_the_presidential_race_between_barack_obama_and_mitt_romney_could_be.html	"""The best argument against democracy is a five-minute conversation with the average voter.""--Winston Churchill"" The 2012 presidential election looks like it could be a close one, whether in the Electoral College or the popular vote. When an election is tight, trying to understand voter behavior is all the more important. What exactly is it that makes voters reward a challenger or punish an incumbent?  Do they care about the unemployment rate, GDP, or inflation, or is it how those variables are moving? Are voters motivated by position papers or a candidate's personal history?  Is the electorate responding to slick TV ads or how the candidates performed in the debates? It may be something else altogether. Recent research has revealed that voter irrationality may be more arbitrary than we think. And in a razor-thin election just enough irrationality can make all the difference. Just how irrational are voters? It is statistically possible that the outcome of a handful of college football games in the right battleground states could determine the race for the White House. Economists Andrew Healy, Neil Malhotra, and Cecilia Mo make this argument in a fascinating article in the Proceedings of the National Academy of Science. They examined whether the outcomes of college football games on the eve of elections for presidents, senators, and governors affected the choices voters made. They found that a win by the local team, in the week before an election, raises the vote going to the incumbent by around 1.5 percentage points. When it comes to the 20 highest attendance teams--big athletic programs like the University of Michigan, Oklahoma, and Southern Cal--a victory on the eve of an election pushes the vote for the incumbent up by 3 percentage points. That's a lot of votes, certainly more than the margin of victory in a tight race. And these results aren't based on just a handful of games or political seasons; the data were taken from 62 big-time college teams from 1964 to 2008. The good news, we suppose, is that sports really can cheer us up and make the world seem like a brighter place. The sports fan is left happier and more satisfied all around, not just on the gridiron. When you are feeling upbeat and happy, you feel more satisfied with the status quo in general. And feeling satisfied with the status quo makes you more likely to vote for the incumbent politician, even if that's totally irrational. The study's authors control for economic, demographic, and political factors, so the results are much more sophisticated than just a raw correlation. They also did a deeper analysis that took into account people's expectations. It turns out that surprise wins are especially potent, raising local support for incumbent politicians by around 2.5 percentage points. This phenomenon isn't limited to football. The authors also considered the 2009 NCAA Basketball Tournament and found broadly similar results. Another study looks at mayoral elections from 1948 to 2009 and analyzed those electoral contests against professional baseball, football, and basketball games. Again, if the local sports team is having a good year, it's a good bet that incumbents will see a bump on Election Day. No one is suggesting that college football or basketball games are the main determinants of elections. The Oklahoma University Sooners can go on a 100 game win streak and President Obama still won't carry Oklahoma. UCLA can lose big and Mitt Romney still wouldn't have a shot in California. Obviously, other factors besides the scores on ESPN SportsCenter matter a lot. But these results are still amazing. Because, as the authors point out, the government has nothing to do with the game, yet incumbent politicians are getting credit or blame for the game's outcome in the voting booth. It's a sign of just how fickle we are and how much we can be a captive to our own moods. It's a little scary to think that popular culture, including sports, ""medicates"" us for when we face real world decisions. Furthermore, if a sports score can matter this much, we should wonder whether voters are processing the more traditional forms of political information--such as data on economic performance--in a rational manner either. So let's consider an extreme scenario. Right now President Obama seems to have a slight edge over Gov. Mitt Romney, but most observers expect this election to be close. For Republicans, the key to victory could come down to how they perform in three swing states: Florida, Ohio, and Virginia. On Oct. 27th, a little more than a week before the election, the Ohio State Buckeyes have a big football game against Penn State. The University of Florida Gators have a huge match up against the University of Georgia Bulldogs. If the election remains razor close, these games in these two key battleground states could affect who sits in the White House for the next four years. Can you imagine Ohio State head coach Urban Meyer getting a late night call from the Obama campaign suggesting a particular blitz package? Or maybe Romney has some advice for how the Gators can bottle up Georgia's running game. The decision of whether to punt or go for it on that crucial fourth down could affect the job prospects of more than just the football team's coaching staff. The success of your local team is the electoral cousin of beer goggles: It can cloud your judgment and make you hate yourself in the morning. And that, as they say, just ain't right."	Will the Ohio State Football Team Decide Who Wins the White House?	['Romney', 'Obama']	[]
26	26	http://www.slate.com/articles/news_and_politics/politics/2012/10/bill_clinton_stumps_for_barack_obama_day_13_obama_s_ray_of_hope.html	Every day until the election, Slate will offer up one reason to be optimistic for your candidate. 13 days to go: Today's Good News for Obama: Following his raved-about keynote address at the Democratic National Convention, Bill Clinton has been hitting the campaign trail for Obama and other Democrats in recent weeks, and he's preaching the gospel of liberalism to voters across the country. He's also been acting as an Obama surrogate, praising the president's foreign policy and debate performances and casting his first term in a generous light. Whatever tension once existed between the 44th and 42nd presidents seems to have evaporated, and Clinton is clearly dedicated to the task of transferring his 66 percent favorability rating into Democratic votes. If Obama is finding running on his own record isn't enough, it's nice to have Bubba in your back pocket. See Barack Obama's earlier rays of hope. See Mitt Romney's earlier rays of hope.	Why Today Was a Good Day for Barack Obama	['Clinton', 'Obama']	[]
27	27	http://www.slate.com/articles/news_and_politics/politics/2012/10/slate_surveymonkey_political_survey_barack_obama_beat_mitt_romney_in_the.html	"President Barack Obama and Gov. Mitt Romney squared off in their third debate Monday night, and both camps are claiming they won the Battle of Boca. Obama's campaign says the president won the debate; team Romney claims it's winning the election. So today's Slate/SurveyMonkey snap poll has a double purpose: to take the measure of each candidate's performance in the final debate and to ponder, anxiously, its significance in the grand scheme of things. As usual, we posted our questions immediately after the debate and left them up until 9 a.m. ET Tuesday. (Information on respondents is available here. More information about SurveyMonkey Audience is here.) First, a simple question: Who won the debate? Our results reflect a pretty clear victory for Barack Obama, who grabbed 55.4 percent of the vote to Mitt Romney's 24.1 percent. more than percent declared the dust-up a tie and just less than 10 percent were (our least favorite word) undecided. The president was in combative ""Long Island"" rather than faltering ""Denver"" mode last night, spicing his remarks with a sarcasm that was either gratifying or unseemly, depending on your political leaning. Many welcomed the attacks. The largest group of survey takers, 38.3 percent, described Obama as ""very effective,"" while 28 percent deemed him ""somewhat effective,"" and 18.3 percent pronounced him ""extremely effective."" A combined 15.3 percent shaded more negative, ranking the president either ""slightly"" or ""not at all"" effective. A more restrained Romney evoked comparably restrained responses. Just over 24 percent of survey takers called him ""somewhat effective,"" followed by 22.9 percent who found him ""slightly effective."" An equal amount of people--20.8 percent--characterized the former governor as ""very effective"" and ""not at all effective."" Only 11.3 percent considered Romney's mild-mannered performance ""extremely effective."" Despite his lower scores, Romney did not appear to surprise viewers. When we asked whether he acquitted himself better, worse, or the same as they predicted, a majority--50.4 percent--answered simply that he met their expectations. Obama's results were much rosier. Though the largest plurality, 38.5 percent were not particularly bowled over by Obama's performance, a combined 50.9 percent reported he exceeded their prognostications. But how did each candidate's performance play among the Americans who really count: undecided voters? Not surprisingly, this not-entirely-mythical population withheld its verdict as to who won the final debate. A strong majority, 65.5 percent, said they didn't know whether Romney or Obama had prevailed. Meanwhile, 14.5 percent opted for the president and a virtually indistinguishable 12.7 percent chose his opponent. Thanks for the additional clarity, guys. Yet the Boca showdown may have swayed more undecided Americans than any of the previous presidential bouts. In terms of getting bodies to the polling booth, Obama has the slightest lead over Romney: Nearly 11 percent of unspoken-for voters report that the third debate persuaded them to cast a ballot for the incumbent. Just more than 9 percent say the same for the governor. Our last question attempted to look back on the debates as a whole and to assess their impact on each candidate's campaign. ""Who do you think won the debates overall?"" we asked. Barack Obama pulled into the lead with 48.1 percent of the vote, Romney trailed with 34.1 percent, and a remaining 17.8 percent either couldn't make up their minds or called the whole affair a draw. But again, filtering for undecided viewers all but erased this Democratic advantage. A clear majority of 54.5 percent admitted that they hadn't chosen a victor from the three debates. And near-equal numbers of those who did name a particular candidate opted for Romney (18.2 percent) and Obama (20 percent). Ending our Slate/SurveyMonkey write-ups with murmuring about how we're not really sure what's going to happen in November is a cliche by now. But, for the record, we're not sure what's going to happen in November."	Obama Won the Debate. Does Anybody Care?	['Romney', 'Obama']	[]
28	28	http://www.slate.com/articles/news_and_politics/politics/2012/10/romney_s_favorability_rating_rises_day_14_romney_s_ray_of_hope.html	Every day until the election, Slate will offer up one reason to be optimistic for your candidate. 14 days to go: Today's Good News for Romney: Voters have never really wanted to have a beer with Mitt Romney. But coming out of the debates, Romney has successfully repaired his favorability ratings. About 49 percent of voters now have a favorable opinion of Romney, and about 43 percent have an unfavorable opinion, according to composite data from RealClearPolitics. This new data is a vast improvement over his lowest point in the campaign, in February, when only 33 percent of voters had a favorable opinion and 46 percent had an unfavorable opinion. The debates gave Romney new opportunities to reintroduce himself to the American electorate and rehabilitate his image, and he seems to have succeeded. See Mitt Romney's earlier rays of hope. See Barack Obama's earlier rays of hope.	Why Today Was a Good Day for Mitt Romney	['Romney']	[]
29	29	http://www.slate.com/articles/news_and_politics/politics/2012/10/third_presidential_debate_the_foreign_policy_argument_between_barack_obama.html	"BOCA RATON, Fla.--Halfway through the final presidential debate, after Bob Schieffer asked about negotiations with Iran, Mitt Romney asked the audience to remember something that never happened. ""The president in his campaign four years ago said he would meet with all the world's worst actors in his first year,"" said Romney. ""He'd sit down with Chavez and Kim Jong-il, with Castro and President Ahmadinejad of Iran. And I think they looked and thought, well, that's an unusual honor to receive from the president of the United States. And then the president began what I have called an apology tour."" Yes, when he was a candidate for the presidency and a suitor for anti-war voters, Barack Obama had pledged to meet a mug's gallery of dictators ""without preconditions."" During the campaign, it became a sort of accidental foreign policy. Then Obama became president, and--apart from one awkward photobomb from Chavez at a meeting of Latin American nations--the meetings never happened. Neither did the ""apology tour,"" really. It was as if Romney had written down some zingers in 2009 and accidentally brought the wrong notes to the table. Most of the debate felt that way. On the most ringing foreign-policy questions, on Afghanistan and Iran, Romney blurred the differences between Obama and himself. The ""crippling sanctions"" on Iran were ""absolutely the right thing to do,"" and ""something I called for five years ago, when I was in Israel, speaking at the Herzliya Conference."" Troops would come home from Afghanistan on basically the same timetable that Obama had drawn, because ""the commanders and the generals there are on track to do so."" Which is what Obama always says. He pointed this out, with relish. ""There have been times,"" he said, ""Governor, frankly, during the course of this campaign, where it sounded like you thought that you'd do the same things we did, but you'd say them louder and somehow that would make a difference."" It rang true. When Romney wasn't nudging the debate back to domestic policy (Obama usually went along), he was either congratulating him on tactics or demanding a tougher strategy. The ""apology tour,"" as Romney finally defined it, meant that Obama ""went to the Middle East and you flew to Egypt and to Saudi Arabia and to Turkey and Iraq."" Again, this happened years ago. In the spin room after the debate, as he successfully dodged Triumph the Insult Comic Dog, Romney strategist Eric Fehrnstrom confirmed that Romney wanted to retell voters about ""candidate Obama in 2008"" and ""the Obama we saw in the first 18 months of his administration."" Obama's response to this was to look even further into the past. He emptied out his briefing books, asking Romney to explain why he'd switched positions when, as a candidate, he needed to be a critic of the administration. What had proved Obama right? The killing of American enemies who'd been threats for a decade or more. He mentioned Osama Bin Laden six times, and mentioned Muammar Qaddafi twice, shutting down the discussion of Libya by pointing out that its old rulers killed more Americans than had died in Benghazi. Republicans were unimpressed. ""He was using a dramatic name to play on an old fear,"" shrugged Rep. Peter King, chairman of the House's Homeland Security Committee, who's been calling for the Obama administration to fire U.N. Ambassador Susan Rice over her Benghazi statements. ""The fact is, Qaddafi was nullified by Bush. He was not a threat."" While every post-debate poll called it for Obama, this interplay--the focus on the recent past--was on balance good for the challenger. The CNN poll that gave Obama a 48-40 overall win also asked independents whether they could see Romney as commander-in-chief. By a 62-36 margin, they said yes. Asked that question about Obama, they gave the same margin. If that number holds, it'll be because Romney managed to make the ""say it louder"" argument without getting caught. His description of an anti-terror strategy that didn't involve apologies made almost no sense. He would rely on the advice of ""Arab scholars,"" and ""interrupt"" the ""bad guys,"" but not go to war. ""We don't want another Iraq,"" he said. ""We don't want another Afghanistan. That's not the right course for us."" That made Romney sound like he was cold on more military commitments, even as he inflated the military budget. Take this further into the present, and you can attach real missions to it. I asked Sen. Lindsey Graham, the South Carolina Republican who's become a sort of leader of the hawks, exactly how a Romney presidency might tackle its first problems, starting with Libya. ""The first thing I'd recommend that a President Romney do is go into Libya and help train a national army to de-fang the militias,"" he said. There might be different responses in different nations. ""In northern Mali, it might be special forces operations."" Graham framed all of this in a criticism of the last administration, the Bush team. ""I remember being told that we didn't need 160,000 troops. I remember being told it would cost $50 billion."" As we talked, some veterans of the Bush team, like Romney's senior foreign-policy adviser Dan Senor, walked around spinning for Romney. Why was he confident that these people would get it right--not just perfect hindsight, getting it right on the next crises--if they took power again? ""They eventually readjusted their strategy,"" said Graham. ""I think they have the lessons of Bush seared into their brains. If I were Romney, I'd tell the American people I won't be a cowboy, and I won't be an apologist. I'm gonna be smart."""	Why Romney's Foreign Policy Debate Felt So 2008	['Romney', 'Castro', 'Obama']	[]
